Battery Pack Voltage (V),Battery Current (A),Battery Capacity (Kwh),Internal Resistance (ohm),Voc,SoC (%),Full Charge Battery Capacity (kwh),SoH (%),Available Energy (kwh),Power Drawn (W),Power (kW),Charge Current Capacity (Ah),Duration (hrs),Remainig Energy (kwh),Range150 (km),Speed (km/hr),Range145 (km),Speed (km/hr),Range140 (km),Speed (km/hr)
54.55,14.65,0.7991575,0.125,56.38125,88.08497537,3.183216,88.08497538,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.703937687,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.125348189,56.38885794,88.1224529,3.183216,88.12245289,2.805933464,800.2485,0.8002485,54.4,3.708248125,0.705198607,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.67,0.8002485,0.125698324,56.39399441,88.14775573,3.183216,88.14775573,3.01450909,800.2485,0.8002485,54.4,3.708248125,0.705401093,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.65,0.8056035,0.186111111,57.71652778,94.66269841,3.183216,94.66269842,2.804734906,805.6035,0.8056035,54.4,3.71331058,0.762606012,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.3,0.780065,0.119521912,56.25916335,87.48356328,3.183216,87.48356329,2.66075703,780.065,0.780065,54.4,3.804195804,0.682428658,150,39.43014706,145,38.11580882,140,36.80147059
54.99,14.65,0.8056035,0.186111111,57.71652778,94.66269841,3.183216,94.66269842,2.857666207,805.6035,0.8056035,54.4,3.71331058,0.762606012,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,3.016293609,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.660357091,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.3,0.780065,0.059760956,55.40458167,83.27380135,3.183216,83.27380134,3.01450909,780.065,0.780065,54.4,3.804195804,0.649589779,150,39.43014706,145,38.11580882,140,36.80147059
54.55,14.67,0.8002485,0.125348189,56.38885794,88.1224529,3.183216,88.12245289,2.857295531,800.2485,0.8002485,54.4,3.708248125,0.705198607,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.0625,55.465625,83.57450739,3.183216,83.57450738,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.667891944,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.114942529,56.2362069,87.37047732,3.183216,87.37047731,2.66075703,800.2485,0.8002485,54.4,3.708248125,0.699180934,150,40.45036765,145,39.10202206,140,37.75367647
54.55,15.03,0.8198865,0.119521912,56.34641434,87.91337115,3.183216,87.91337116,3.037756415,819.8865,0.8198865,54.4,3.619427811,0.720789862,150,41.44301471,145,40.06158088,140,38.68014706
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,3.01450909,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.65,0.8056035,0.186629526,57.72412256,94.70011115,3.183216,94.70011115,3.01450909,805.6035,0.8056035,54.4,3.71331058,0.76290741,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.65,0.8056035,0.186111111,57.71652778,94.66269841,3.183216,94.66269842,3.016293609,805.6035,0.8056035,54.4,3.71331058,0.762606012,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.65,0.8056035,0.186629526,57.72412256,94.70011115,3.183216,94.70011115,2.80393503,805.6035,0.8056035,54.4,3.71331058,0.76290741,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,3.01450909,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.114649682,56.22961783,87.33801889,3.183216,87.33801888,2.805933464,799.1575,0.7991575,54.4,3.71331058,0.697968328,150,40.39522059,145,39.04871324,140,37.70220588
54.99,15.01,0.8253999,0.196480938,57.93917889,95.7595019,3.183216,95.7595019,2.984814507,825.3999,0.8253999,54.4,3.6242505,0.790398833,150,41.38786765,145,40.00827206,140,38.62867647
54.55,14.67,0.8002485,0.125698324,56.39399441,88.14775573,3.183216,88.14775573,2.66075703,800.2485,0.8002485,54.4,3.708248125,0.705401093,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.79172535,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.125698324,56.39399441,88.14775573,3.183216,88.14775573,2.804734906,800.2485,0.8002485,54.4,3.708248125,0.705401093,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,15.03,0.8198865,0.066176471,55.54463235,83.96370617,3.183216,83.96370617,3.01450909,819.8865,0.8198865,54.4,3.619427811,0.688407092,150,41.44301471,145,40.06158088,140,38.68014706
54.99,14.67,0.8067033,0.186629526,57.72785515,94.71849829,3.183216,94.7184983,2.650784968,806.7033,0.8067033,54.4,3.708248125,0.764097251,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.67,0.8002485,0.125698324,56.39399441,88.14775573,3.183216,88.14775573,2.65370116,800.2485,0.8002485,54.4,3.708248125,0.705401093,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.119521912,56.30099602,87.68963555,3.183216,87.68963554,2.650429986,799.1575,0.7991575,54.4,3.71331058,0.700778299,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.65,0.8056035,0.186111111,57.71652778,94.66269841,3.183216,94.66269842,2.66075703,805.6035,0.8056035,54.4,3.71331058,0.762606012,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125,56.38125,88.08497537,3.183216,88.08497538,2.784080819,799.1575,0.7991575,54.4,3.71331058,0.703937687,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.784790784,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.65,0.8056035,0.186629526,57.72412256,94.70011115,3.183216,94.70011115,2.985372604,805.6035,0.8056035,54.4,3.71331058,0.76290741,150,40.39522059,145,39.04871324,140,37.70220588
54.99,15.01,0.8253999,0.196480938,57.93917889,95.7595019,3.183216,95.7595019,2.80393503,825.3999,0.8253999,54.4,3.6242505,0.790398833,150,41.38786765,145,40.00827206,140,38.62867647
54.55,14.3,0.780065,0.113924051,56.17911392,87.08923115,3.183216,87.08923114,3.015094393,780.065,0.780065,54.4,3.804195804,0.679352611,150,39.43014706,145,38.11580882,140,36.80147059
54.99,14.67,0.8067033,0.196480938,57.87237537,95.43042052,3.183216,95.43042052,2.654064831,806.7033,0.8067033,54.4,3.708248125,0.769840352,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.125348189,56.38635097,88.11010332,3.183216,88.1101033,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.704138499,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125,56.38125,88.08497537,3.183216,88.08497538,2.66075703,799.1575,0.7991575,54.4,3.71331058,0.703937687,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.125,56.38125,88.08497537,3.183216,88.08497538,2.65370116,799.1575,0.7991575,54.4,3.71331058,0.703937687,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.061266167,55.44754935,83.48546479,3.183216,83.48546479,2.650784968,799.1575,0.7991575,54.4,3.71331058,0.667180353,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.064285714,55.49178571,83.7033779,3.183216,83.7033779,2.986436779,799.1575,0.7991575,54.4,3.71331058,0.668921822,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.091342877,55.89,85.66502463,3.183216,85.66502462,2.804734906,800.2485,0.8002485,54.4,3.708248125,0.685533075,150,40.45036765,145,39.10202206,140,37.75367647
54.99,14.67,0.8067033,0.124301676,56.81350559,90.21431323,3.183216,90.21431323,2.778490838,806.7033,0.8067033,54.4,3.708248125,0.727761842,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.67,0.8002485,0.091342877,55.89,85.66502463,3.183216,85.66502462,3.016293609,800.2485,0.8002485,54.4,3.708248125,0.685533075,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,3.016293609,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.095851216,55.95613734,85.99082433,3.183216,85.99082434,3.01450909,800.2485,0.8002485,54.4,3.708248125,0.688140282,150,40.45036765,145,39.10202206,140,37.75367647
54.99,14.65,0.8056035,0.127142857,56.85264286,90.40710767,3.183216,90.40710765,2.785165625,805.6035,0.8056035,54.4,3.71331058,0.728322824,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,3.013318162,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,15.01,0.8187955,0.093379791,55.95163066,85.96862395,3.183216,85.96862396,3.015094393,818.7955,0.8187955,54.4,3.6242505,0.703907224,150,41.38786765,145,40.00827206,140,38.62867647
54.99,14.65,0.8056035,0.127142857,56.85264286,90.40710767,3.183216,90.40710765,2.827136342,805.6035,0.8056035,54.4,3.71331058,0.728322824,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.091342877,55.89,85.66502463,3.183216,85.66502462,2.791350509,800.2485,0.8002485,54.4,3.708248125,0.685533075,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.093444909,55.91896792,85.80772375,3.183216,85.80772376,2.842675818,799.1575,0.7991575,54.4,3.71331058,0.68573886,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.095714286,55.95221429,85.97149894,3.183216,85.97149895,2.826476276,799.1575,0.7991575,54.4,3.71331058,0.687047682,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.093510119,55.92179344,85.82164256,3.183216,85.82164255,2.804734906,800.2485,0.8002485,54.4,3.708248125,0.686786407,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.850106615,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.3,0.780065,0.093379791,55.88533101,85.64202468,3.183216,85.64202467,3.01450909,780.065,0.780065,54.4,3.804195804,0.66806346,150,39.43014706,145,38.11580882,140,36.80147059
54.55,14.65,0.7991575,0.095714286,55.95221429,85.97149894,3.183216,85.97149895,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.687047682,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.095645967,55.95121342,85.96656857,3.183216,85.96656856,2.80393503,799.1575,0.7991575,54.4,3.71331058,0.68700828,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.80512802,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.67,0.8067033,0.124214934,56.81223308,90.20804472,3.183216,90.20804473,2.805933464,806.7033,0.8067033,54.4,3.708248125,0.727711274,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,3.013318162,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.3,0.780065,0.088977424,55.82237716,85.33190718,3.183216,85.33190717,2.784790784,780.065,0.780065,54.4,3.804195804,0.665644342,150,39.43014706,145,38.11580882,140,36.80147059
54.99,14.67,0.8067033,0.124214934,56.81223308,90.20804472,3.183216,90.20804473,3.013318162,806.7033,0.8067033,54.4,3.708248125,0.727711274,150,40.45036765,145,39.10202206,140,37.75367647
54.55,15.01,0.8187955,0.093510119,55.95358688,85.9782605,3.183216,85.97826051,2.804734906,818.7955,0.8187955,54.4,3.6242505,0.703986128,150,41.38786765,145,40.00827206,140,38.62867647
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.650784968,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.095851216,55.95613734,85.99082433,3.183216,85.99082434,2.80512802,800.2485,0.8002485,54.4,3.708248125,0.688140282,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.3,0.780065,0.091156463,55.85353741,85.48540599,3.183216,85.48540599,2.660357091,780.065,0.780065,54.4,3.804195804,0.666841732,150,39.43014706,145,38.11580882,140,36.80147059
54.99,14.3,0.786357,0.124041812,56.76379791,89.96944783,3.183216,89.96944782,2.781191013,786.357,0.786357,54.4,3.804195804,0.707481051,150,39.43014706,145,38.11580882,140,36.80147059
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.798472497,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.3,0.780065,0.093379791,55.88533101,85.64202468,3.183216,85.64202467,2.804734906,780.065,0.780065,54.4,3.804195804,0.66806346,150,39.43014706,145,38.11580882,140,36.80147059
54.99,14.65,0.8056035,0.118272425,56.72269103,89.76695089,3.183216,89.76695088,3.01450909,805.6035,0.8056035,54.4,3.71331058,0.723165698,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.087069526,55.82730994,85.35620661,3.183216,85.35620662,3.013318162,800.2485,0.8002485,54.4,3.708248125,0.683061763,150,40.45036765,145,39.10202206,140,37.75367647
54.99,14.65,0.8056035,0.121170865,56.76515317,89.97612397,3.183216,89.97612396,3.01450909,805.6035,0.8056035,54.4,3.71331058,0.724850804,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.780157791,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.65,0.8056035,0.124128312,56.80847978,90.18955555,3.183216,90.18955556,3.048231786,805.6035,0.8056035,54.4,3.71331058,0.726570216,150,40.39522059,145,39.04871324,140,37.70220588
54.99,14.67,0.8067033,0.124214934,56.81223308,90.20804472,3.183216,90.20804473,2.805933464,806.7033,0.8067033,54.4,3.708248125,0.727711274,150,40.45036765,145,39.10202206,140,37.75367647
54.55,15.01,0.8187955,0.098384728,56.02675477,86.33869346,3.183216,86.33869345,2.804734906,818.7955,0.8187955,54.4,3.6242505,0.706937337,150,41.38786765,145,40.00827206,140,38.62867647
54.55,14.65,0.7991575,0.093444909,55.91896792,85.80772375,3.183216,85.80772376,2.805933464,799.1575,0.7991575,54.4,3.71331058,0.68573886,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.095714286,55.95221429,85.97149894,3.183216,85.97149895,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.687047682,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.672746129,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.093510119,55.92179344,85.82164256,3.183216,85.82164255,3.015094393,800.2485,0.8002485,54.4,3.708248125,0.686786407,150,40.45036765,145,39.10202206,140,37.75367647
54.55,15.03,0.8198865,0.095919828,55.99167502,86.16588679,3.183216,86.16588679,2.805933464,819.8865,0.8198865,54.4,3.619427811,0.706462473,150,41.44301471,145,40.06158088,140,38.68014706
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.791350509,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.093510119,55.92179344,85.82164256,3.183216,85.82164255,3.013318162,800.2485,0.8002485,54.4,3.708248125,0.686786407,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.65,0.7991575,0.093444909,55.91896792,85.80772375,3.183216,85.80772376,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.68573886,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.095714286,55.95221429,85.97149894,3.183216,85.97149895,2.80393503,799.1575,0.7991575,54.4,3.71331058,0.687047682,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.67,0.8002485,0.095851216,55.95613734,85.99082433,3.183216,85.99082434,2.804734906,800.2485,0.8002485,54.4,3.708248125,0.688140282,150,40.45036765,145,39.10202206,140,37.75367647
54.55,14.3,0.780065,0.091156463,55.85353741,85.48540599,3.183216,85.48540599,3.01450909,780.065,0.780065,54.4,3.804195804,0.666841732,150,39.43014706,145,38.11580882,140,36.80147059
54.55,14.65,0.7991575,0.091218516,55.88635126,85.64705054,3.183216,85.64705053,3.048231786,799.1575,0.7991575,54.4,3.71331058,0.684454828,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.77223834,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.091218516,55.88635126,85.64705054,3.183216,85.64705053,3.037756415,799.1575,0.7991575,54.4,3.71331058,0.684454828,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.804734906,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.80393503,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.80393503,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.093379791,55.91801394,85.80302432,3.183216,85.80302433,2.657522673,799.1575,0.7991575,54.4,3.71331058,0.685701304,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.091218516,55.88635126,85.64705054,3.183216,85.64705053,2.664459318,799.1575,0.7991575,54.4,3.71331058,0.684454828,150,40.39522059,145,39.04871324,140,37.70220588
54.55,14.65,0.7991575,0.06271777,55.46881533,83.59022331,3.183216,83.59022332,2.72690277,799.1575,0.7991575,54.4,3.71331058,0.668017539,150,40.39522059,145,39.04871324,140,37.70220588
54.55,15.01,0.8187955,0.098240469,56.02458944,86.32802681,3.183216,86.32802681,2.871716453,818.7955,0.8187955,54.4,3.6242505,0.706849999,150,41.38786765,145,40.00827206,140,38.62867647
